 additive_.C4_NMR_shift , additive_.C4_electrostatic_charge , additive_V1_intensity , additive_hardness , additive_molecular_weight , additive_ovality , aryl_halide_.C2_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_.H2_electrostatic_charge , aryl_halide_V2_intensity , aryl_halide_molecular_volume , base_E_HOMO , base_hardness , base_molecular_weight , ligand_.C12_electrostatic_charge , ligand_.C17_electrostatic_charge , ligand_.C1_electrostatic_charge , ligand_.H11_NMR_shift , ligand_.H9_electrostatic_charge , yield 
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.291794,-0.545883,0.831124,1.281066,0.260132,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,1.71
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.345971,-0.54314,-0.255992,2.602441,0.487118,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,12.3
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,-1.624068,-1.057556,-0.799551,2.043338,0.833649,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,16.86
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.27445,-0.452184,1.088599,-0.519403,0.748404,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,3.6
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.331488,-0.45006,-0.112951,-0.52086,0.976398,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,19.9
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.306098,2.202713,-0.685117,-0.521092,1.322929,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,25.25
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.208472,-0.388744,1.918241,-0.452077,-1.431666,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,16.16
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.27749,-0.390691,0.859733,-0.370445,-1.200645,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,20.64
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,1.276634,0.731575,0.831124,-0.241722,-0.850079,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,24.16
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,7.94
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,13.65
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,14.37
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.28035,-0.467225,1.002774,-0.414821,0.507799,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,3.96
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.336673,-0.467402,-0.227384,-0.438797,0.735289,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,22.52
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.080986,0.067187,-0.713726,-0.46231,1.082324,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,39.75
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.345971,-0.54314,-0.255992,2.602441,0.487118,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,15.82
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,-1.624068,-1.057556,-0.799551,2.043338,0.833649,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,40.14
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.27445,-0.452184,1.088599,-0.519403,0.748404,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,0.58
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.331488,-0.45006,-0.112951,-0.52086,0.976398,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,29.3
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.306098,2.202713,-0.685117,-0.521092,1.322929,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,73.74
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.208472,-0.388744,1.918241,-0.452077,-1.431666,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,24.61
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.27749,-0.390691,0.859733,-0.370445,-1.200645,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,39.09
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,1.276634,0.731575,0.831124,-0.241722,-0.850079,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,65.39
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,2.34
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,48.31
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,72.94
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.28035,-0.467225,1.002774,-0.414821,0.507799,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,10
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.336673,-0.467402,-0.227384,-0.438797,0.735289,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,37.52
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.080986,0.067187,-0.713726,-0.46231,1.082324,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,52.59
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.291794,-0.545883,0.831124,1.281066,0.260132,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,0.86
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.345971,-0.54314,-0.255992,2.602441,0.487118,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,34.29
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,-1.624068,-1.057556,-0.799551,2.043338,0.833649,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,53.15
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.27445,-0.452184,1.088599,-0.519403,0.748404,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,2.17
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.331488,-0.45006,-0.112951,-0.52086,0.976398,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,59.97
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.306098,2.202713,-0.685117,-0.521092,1.322929,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,80.98
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.208472,-0.388744,1.918241,-0.452077,-1.431666,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,68.01
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.27749,-0.390691,0.859733,-0.370445,-1.200645,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,84.91
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,1.276634,0.731575,0.831124,-0.241722,-0.850079,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,95.07
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,15.22
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,86.42
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,92.13
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.28035,-0.467225,1.002774,-0.414821,0.507799,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,2.04
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.336673,-0.467402,-0.227384,-0.438797,0.735289,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,28.76
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.080986,0.067187,-0.713726,-0.46231,1.082324,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,44.56
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.291794,-0.545883,0.831124,1.281066,0.260132,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,0.38
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.345971,-0.54314,-0.255992,2.602441,0.487118,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,44.69
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,-1.624068,-1.057556,-0.799551,2.043338,0.833649,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,52.79
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.27445,-0.452184,1.088599,-0.519403,0.748404,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,1.11
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.331488,-0.45006,-0.112951,-0.52086,0.976398,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,67.02
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.306098,2.202713,-0.685117,-0.521092,1.322929,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,72.47
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.208472,-0.388744,1.918241,-0.452077,-1.431666,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,55.09
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.27749,-0.390691,0.859733,-0.370445,-1.200645,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,63.26
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,1.276634,0.731575,0.831124,-0.241722,-0.850079,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,66.28
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,6.14
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,54.56
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,63.22
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.28035,-0.467225,1.002774,-0.414821,0.507799,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,2.26
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.336673,-0.467402,-0.227384,-0.438797,0.735289,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,32.39
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.080986,0.067187,-0.713726,-0.46231,1.082324,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,44.44
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.345971,-0.54314,-0.255992,2.602441,0.487118,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,21.71
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,-1.624068,-1.057556,-0.799551,2.043338,0.833649,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,43.86
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.331488,-0.45006,-0.112951,-0.52086,0.976398,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,39.83
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.306098,2.202713,-0.685117,-0.521092,1.322929,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,78.71
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.208472,-0.388744,1.918241,-0.452077,-1.431666,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,34.68
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.27749,-0.390691,0.859733,-0.370445,-1.200645,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,51.68
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,1.276634,0.731575,0.831124,-0.241722,-0.850079,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,69.95
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,1.52
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,65.78
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,79.37
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.28035,-0.467225,1.002774,-0.414821,0.507799,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,2.51
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.336673,-0.467402,-0.227384,-0.438797,0.735289,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,36.62
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.080986,0.067187,-0.713726,-0.46231,1.082324,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,52.67
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.345971,-0.54314,-0.255992,2.602441,0.487118,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,33
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,-1.624068,-1.057556,-0.799551,2.043338,0.833649,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,57.54
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.27445,-0.452184,1.088599,-0.519403,0.748404,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,0.54
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.331488,-0.45006,-0.112951,-0.52086,0.976398,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,57.85
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.306098,2.202713,-0.685117,-0.521092,1.322929,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,85.89
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.208472,-0.388744,1.918241,-0.452077,-1.431666,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,67.67
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.27749,-0.390691,0.859733,-0.370445,-1.200645,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,95.56
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,1.276634,0.731575,0.831124,-0.241722,-0.850079,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,99.03
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,2.31
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,86.54
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,94.5
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.28035,-0.467225,1.002774,-0.414821,0.507799,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,7.76
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.336673,-0.467402,-0.227384,-0.438797,0.735289,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,31.46
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.080986,0.067187,-0.713726,-0.46231,1.082324,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,39.8
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.291794,-0.545883,0.831124,1.281066,0.260132,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,0.23
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.345971,-0.54314,-0.255992,2.602441,0.487118,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,47.71
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,-1.624068,-1.057556,-0.799551,2.043338,0.833649,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,54.77
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.27445,-0.452184,1.088599,-0.519403,0.748404,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,0.74
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.331488,-0.45006,-0.112951,-0.52086,0.976398,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,74.14
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.306098,2.202713,-0.685117,-0.521092,1.322929,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,71.27
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.208472,-0.388744,1.918241,-0.452077,-1.431666,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,64.03
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.27749,-0.390691,0.859733,-0.370445,-1.200645,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,74.64
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,1.276634,0.731575,0.831124,-0.241722,-0.850079,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,76.16
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,5.91
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,52.87
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,56.03
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.28035,-0.467225,1.002774,-0.414821,0.507799,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,12.72
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.336673,-0.467402,-0.227384,-0.438797,0.735289,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,41.68
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.080986,0.067187,-0.713726,-0.46231,1.082324,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,43.87
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.291794,-0.545883,0.831124,1.281066,0.260132,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,0.32
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.345971,-0.54314,-0.255992,2.602441,0.487118,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,40.29
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,-1.624068,-1.057556,-0.799551,2.043338,0.833649,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,45.4
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.27445,-0.452184,1.088599,-0.519403,0.748404,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,0.78
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.331488,-0.45006,-0.112951,-0.52086,0.976398,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,65.05
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.306098,2.202713,-0.685117,-0.521092,1.322929,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,78.62
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.208472,-0.388744,1.918241,-0.452077,-1.431666,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,45.31
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.27749,-0.390691,0.859733,-0.370445,-1.200645,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,56.65
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,1.276634,0.731575,0.831124,-0.241722,-0.850079,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,68.61
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,12.49
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,69.82
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,75.3
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.28035,-0.467225,1.002774,-0.414821,0.507799,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,14.49
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.336673,-0.467402,-0.227384,-0.438797,0.735289,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,52.14
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.080986,0.067187,-0.713726,-0.46231,1.082324,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,48.87
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.291794,-0.545883,0.831124,1.281066,0.260132,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,0.36
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.345971,-0.54314,-0.255992,2.602441,0.487118,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,55.18
