 additive_.C4_electrostatic_charge , additive_.C5_NMR_shift , additive_.N1_electrostatic_charge , additive_.O1_electrostatic_charge , additive_E_LUMO , additive_V1_frequency , additive_dipole_moment , additive_molecular_weight , aryl_halide_.C2_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_V1_frequency , aryl_halide_V2_intensity , aryl_halide_molecular_volume , aryl_halide_ovality , base_surface_area , ligand_.C11_NMR_shift , ligand_.C12_NMR_shift , ligand_.C13_electrostatic_charge , ligand_.C15_electrostatic_charge , ligand_.C17_electrostatic_charge , ligand_.C1_electrostatic_charge , ligand_.C2_electrostatic_charge , ligand_.C5_electrostatic_charge , ligand_.C6_NMR_shift , ligand_.C6_electrostatic_charge , ligand_.C8_NMR_shift , ligand_.C8_electrostatic_charge , ligand_.C9_NMR_shift , ligand_.H11_NMR_shift , ligand_.H9_NMR_shift , ligand_V3_intensity , ligand_V4_frequency , ligand_V5_frequency , ligand_V7_intensity , yield 
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,0.434656,-0.496954,-0.311306,-0.51821,-1.201654,-1.205007,1.386635,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,74.01
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,-3.000127,2.394801,-0.310386,-0.517714,-0.854114,-0.939109,1.386635,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,70.58
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,0.28035,-0.467225,-0.242168,-0.414821,0.507799,0.634119,-0.413591,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,12.56
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,0.336673,-0.467402,-0.24992,-0.438797,0.735289,0.833543,-0.413591,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,47.02
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,0.080986,0.067187,-0.260124,-0.46231,1.082324,1.055124,-0.413591,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,48.56
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,0.291794,-0.545883,-0.364317,1.281066,0.260132,0.279589,-0.413591,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,0.53
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,0.345971,-0.54314,3.690313,2.602441,0.487118,0.479012,-0.413591,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,47.28
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,-1.624068,-1.057556,-0.383154,2.043338,0.833649,0.722752,-0.413591,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,55.19
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,0.331488,-0.45006,-0.270149,-0.52086,0.976398,0.98865,-0.413591,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,73.27
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,0.306098,2.202713,-0.279797,-0.521092,1.322929,1.232389,-0.413591,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,77.79
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,0.208472,-0.388744,-0.182975,-0.452077,-1.431666,-1.40443,-0.413591,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,69.39
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,0.27749,-0.390691,-0.200008,-0.370445,-1.200645,-1.160691,-0.413591,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,84.6
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,1.276634,0.731575,-0.20189,-0.241722,-0.850079,-0.894793,-0.413591,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,85.14
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,0.378334,-0.501466,-0.30727,-0.514799,-1.429649,-1.426589,-0.413591,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,12.48
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,0.434656,-0.496954,-0.311306,-0.51821,-1.201654,-1.205007,-0.413591,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,78
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,-3.000127,2.394801,-0.310386,-0.517714,-0.854114,-0.939109,-0.413591,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,83.74
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,0.28035,-0.467225,-0.242168,-0.414821,0.507799,0.634119,-0.949447,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,26.05
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,0.336673,-0.467402,-0.24992,-0.438797,0.735289,0.833543,-0.949447,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,53.84
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,0.080986,0.067187,-0.260124,-0.46231,1.082324,1.055124,-0.949447,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,52.31
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,0.291794,-0.545883,-0.364317,1.281066,0.260132,0.279589,-0.949447,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,3.5
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,0.345971,-0.54314,3.690313,2.602441,0.487118,0.479012,-0.949447,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,49.4
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,-1.624068,-1.057556,-0.383154,2.043338,0.833649,0.722752,-0.949447,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,56.14
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,0.27445,-0.452184,-0.25727,-0.519403,0.748404,0.811385,-0.949447,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,16.25
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,0.331488,-0.45006,-0.270149,-0.52086,0.976398,0.98865,-0.949447,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,79.87
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,0.306098,2.202713,-0.279797,-0.521092,1.322929,1.232389,-0.949447,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,81.15
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,0.208472,-0.388744,-0.182975,-0.452077,-1.431666,-1.40443,-0.949447,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,88.45
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,0.27749,-0.390691,-0.200008,-0.370445,-1.200645,-1.160691,-0.949447,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,93.1
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,1.276634,0.731575,-0.20189,-0.241722,-0.850079,-0.894793,-0.949447,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,100
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,0.378334,-0.501466,-0.30727,-0.514799,-1.429649,-1.426589,-0.949447,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,36.89
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,0.434656,-0.496954,-0.311306,-0.51821,-1.201654,-1.205007,-0.949447,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,94.35
1.438053,-1.852966,0.804277,0.622714,0.393715,0.098424,-0.345498,-0.20607,-3.000127,2.394801,-0.310386,-0.517714,-0.854114,-0.939109,-0.949447,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,93.03
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.28035,-0.467225,-0.242168,-0.414821,0.507799,0.634119,1.386635,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,34.29
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.336673,-0.467402,-0.24992,-0.438797,0.735289,0.833543,1.386635,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,51.07
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.080986,0.067187,-0.260124,-0.46231,1.082324,1.055124,1.386635,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,44.71
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.291794,-0.545883,-0.364317,1.281066,0.260132,0.279589,1.386635,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,1.11
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.345971,-0.54314,3.690313,2.602441,0.487118,0.479012,1.386635,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,50.91
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,-1.624068,-1.057556,-0.383154,2.043338,0.833649,0.722752,1.386635,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,54.24
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.27445,-0.452184,-0.25727,-0.519403,0.748404,0.811385,1.386635,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,4.7
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.331488,-0.45006,-0.270149,-0.52086,0.976398,0.98865,1.386635,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,83.3
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.306098,2.202713,-0.279797,-0.521092,1.322929,1.232389,1.386635,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,70.01
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.208472,-0.388744,-0.182975,-0.452077,-1.431666,-1.40443,1.386635,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,52.85
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.27749,-0.390691,-0.200008,-0.370445,-1.200645,-1.160691,1.386635,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,72.15
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,1.276634,0.731575,-0.20189,-0.241722,-0.850079,-0.894793,1.386635,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,73.14
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.378334,-0.501466,-0.30727,-0.514799,-1.429649,-1.426589,1.386635,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,18.41
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.434656,-0.496954,-0.311306,-0.51821,-1.201654,-1.205007,1.386635,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,1.58
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,-3.000127,2.394801,-0.310386,-0.517714,-0.854114,-0.939109,1.386635,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,1.83
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.28035,-0.467225,-0.242168,-0.414821,0.507799,0.634119,-0.413591,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,39.95
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.336673,-0.467402,-0.24992,-0.438797,0.735289,0.833543,-0.413591,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,54.22
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.080986,0.067187,-0.260124,-0.46231,1.082324,1.055124,-0.413591,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,50.12
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.291794,-0.545883,-0.364317,1.281066,0.260132,0.279589,-0.413591,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,1.1
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.345971,-0.54314,3.690313,2.602441,0.487118,0.479012,-0.413591,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,45.4
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,-1.624068,-1.057556,-0.383154,2.043338,0.833649,0.722752,-0.413591,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,51.57
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.331488,-0.45006,-0.270149,-0.52086,0.976398,0.98865,-0.413591,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,77.86
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.306098,2.202713,-0.279797,-0.521092,1.322929,1.232389,-0.413591,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,80.14
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.208472,-0.388744,-0.182975,-0.452077,-1.431666,-1.40443,-0.413591,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,80.59
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.27749,-0.390691,-0.200008,-0.370445,-1.200645,-1.160691,-0.413591,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,86.25
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,1.276634,0.731575,-0.20189,-0.241722,-0.850079,-0.894793,-0.413591,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,91.93
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.378334,-0.501466,-0.30727,-0.514799,-1.429649,-1.426589,-0.413591,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,49.31
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.434656,-0.496954,-0.311306,-0.51821,-1.201654,-1.205007,-0.413591,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,86.11
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,-3.000127,2.394801,-0.310386,-0.517714,-0.854114,-0.939109,-0.413591,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,88.17
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.28035,-0.467225,-0.242168,-0.414821,0.507799,0.634119,-0.949447,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,45.04
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.336673,-0.467402,-0.24992,-0.438797,0.735289,0.833543,-0.949447,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,52.02
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.080986,0.067187,-0.260124,-0.46231,1.082324,1.055124,-0.949447,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,50.27
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.291794,-0.545883,-0.364317,1.281066,0.260132,0.279589,-0.949447,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,1.4
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.345971,-0.54314,3.690313,2.602441,0.487118,0.479012,-0.949447,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,50.58
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,-1.624068,-1.057556,-0.383154,2.043338,0.833649,0.722752,-0.949447,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,51.23
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.27445,-0.452184,-0.25727,-0.519403,0.748404,0.811385,-0.949447,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,6.59
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.331488,-0.45006,-0.270149,-0.52086,0.976398,0.98865,-0.949447,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,83.1
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.306098,2.202713,-0.279797,-0.521092,1.322929,1.232389,-0.949447,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,79.26
-0.020614,-1.048556,0.315726,0.170946,0.094155,0.957735,-1.16819,-0.20607,0.208472,-0.388744,-0.182975,-0.452077,-1.431666,-1.40443,-0.949447,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,86.19
