 aryl_halide_.C3_NMR_shift , aryl_halide_V3_intensity , ligand_.C15_NMR_shift , ligand_.C16_electrostatic_charge , ligand_V10_intensity , yield 
2.394801,-0.270597,-1.596058,0.283227,-0.544071,62.41
-0.467225,-0.6235,-1.596058,0.283227,-0.544071,28.73
-0.467402,-0.691324,-1.596058,0.283227,-0.544071,34.91
0.067187,-0.736723,-1.596058,0.283227,-0.544071,45.91
-0.545883,-0.327372,-1.596058,0.283227,-0.544071,1.41
-0.54314,1.166942,-1.596058,0.283227,-0.544071,50.44
-1.057556,-0.200914,-1.596058,0.283227,-0.544071,52.01
-0.452184,-0.87062,-1.596058,0.283227,-0.544071,5.62
-0.45006,-0.8896,-1.596058,0.283227,-0.544071,73.06
2.202713,-0.898734,-1.596058,0.283227,-0.544071,75.59
-0.388744,1.671355,-1.596058,0.283227,-0.544071,76.3
-0.390691,0.948264,-1.596058,0.283227,-0.544071,80.03
0.731575,2.270557,-1.596058,0.283227,-0.544071,83.65
-0.501466,-0.435562,-1.596058,0.283227,-0.544071,45.11
-0.496954,-0.34854,-1.596058,0.283227,-0.544071,78.62
2.394801,-0.270597,-1.596058,0.283227,-0.544071,84.4
-0.467225,-0.6235,-1.596058,0.283227,-0.544071,8.91
-0.467402,-0.691324,-1.596058,0.283227,-0.544071,10.72
0.067187,-0.736723,-1.596058,0.283227,-0.544071,11.81
-0.545883,-0.327372,-1.596058,0.283227,-0.544071,1.85
-0.54314,1.166942,-1.596058,0.283227,-0.544071,9.07
-1.057556,-0.200914,-1.596058,0.283227,-0.544071,13.84
-0.452184,-0.87062,-1.596058,0.283227,-0.544071,4.28
-0.45006,-0.8896,-1.596058,0.283227,-0.544071,16.48
2.202713,-0.898734,-1.596058,0.283227,-0.544071,17.45
-0.388744,1.671355,-1.596058,0.283227,-0.544071,18.19
-0.390691,0.948264,-1.596058,0.283227,-0.544071,23.65
0.731575,2.270557,-1.596058,0.283227,-0.544071,26.69
-0.501466,-0.435562,-1.596058,0.283227,-0.544071,8.19
-0.496954,-0.34854,-1.596058,0.283227,-0.544071,14.82
2.394801,-0.270597,-1.596058,0.283227,-0.544071,16.68
-0.467225,-0.6235,-1.596058,0.283227,-0.544071,4.39
-0.467402,-0.691324,-1.596058,0.283227,-0.544071,27.07
0.067187,-0.736723,-1.596058,0.283227,-0.544071,30.12
-0.54314,1.166942,-1.596058,0.283227,-0.544071,25.94
-1.057556,-0.200914,-1.596058,0.283227,-0.544071,35.2
-0.452184,-0.87062,-1.596058,0.283227,-0.544071,0.48
-0.45006,-0.8896,-1.596058,0.283227,-0.544071,47.93
2.202713,-0.898734,-1.596058,0.283227,-0.544071,50.62
-0.388744,1.671355,-1.596058,0.283227,-0.544071,38.11
-0.390691,0.948264,-1.596058,0.283227,-0.544071,54.31
0.731575,2.270557,-1.596058,0.283227,-0.544071,57.95
-0.501466,-0.435562,-1.596058,0.283227,-0.544071,3.5
-0.496954,-0.34854,-1.596058,0.283227,-0.544071,46.5
2.394801,-0.270597,-1.596058,0.283227,-0.544071,49.9
-0.467225,-0.6235,-1.596058,0.283227,-0.544071,14.03
-0.467402,-0.691324,-1.596058,0.283227,-0.544071,33.32
0.067187,-0.736723,-1.596058,0.283227,-0.544071,44.04
-0.545883,-0.327372,-1.596058,0.283227,-0.544071,4.51
-0.54314,1.166942,-1.596058,0.283227,-0.544071,31.15
-1.057556,-0.200914,-1.596058,0.283227,-0.544071,42.56
-0.452184,-0.87062,-1.596058,0.283227,-0.544071,16.13
-0.45006,-0.8896,-1.596058,0.283227,-0.544071,58.86
2.202713,-0.898734,-1.596058,0.283227,-0.544071,61.88
-0.388744,1.671355,-1.596058,0.283227,-0.544071,63.35
-0.390691,0.948264,-1.596058,0.283227,-0.544071,81.86
0.731575,2.270557,-1.596058,0.283227,-0.544071,86.21
-0.501466,-0.435562,-1.596058,0.283227,-0.544071,26.58
-0.496954,-0.34854,-1.596058,0.283227,-0.544071,73.73
2.394801,-0.270597,-1.596058,0.283227,-0.544071,77.85
-0.467225,-0.6235,0.759878,1.19396,-0.580097,3.17
-0.467402,-0.691324,0.759878,1.19396,-0.580097,1.98
0.067187,-0.736723,0.759878,1.19396,-0.580097,2.11
-0.545883,-0.327372,0.759878,1.19396,-0.580097,0.3
-0.54314,1.166942,0.759878,1.19396,-0.580097,9.85
-1.057556,-0.200914,0.759878,1.19396,-0.580097,9.69
-0.452184,-0.87062,0.759878,1.19396,-0.580097,2.66
-0.45006,-0.8896,0.759878,1.19396,-0.580097,14.47
2.202713,-0.898734,0.759878,1.19396,-0.580097,17.16
-0.388744,1.671355,0.759878,1.19396,-0.580097,28.4
-0.390691,0.948264,0.759878,1.19396,-0.580097,32.02
0.731575,2.270557,0.759878,1.19396,-0.580097,39.76
-0.501466,-0.435562,0.759878,1.19396,-0.580097,1.86
-0.496954,-0.34854,0.759878,1.19396,-0.580097,3.95
2.394801,-0.270597,0.759878,1.19396,-0.580097,5.01
-0.467225,-0.6235,0.759878,1.19396,-0.580097,2.87
-0.467402,-0.691324,0.759878,1.19396,-0.580097,28.48
0.067187,-0.736723,0.759878,1.19396,-0.580097,35.59
-0.54314,1.166942,0.759878,1.19396,-0.580097,19.71
-1.057556,-0.200914,0.759878,1.19396,-0.580097,37.21
-0.452184,-0.87062,0.759878,1.19396,-0.580097,5.48
-0.45006,-0.8896,0.759878,1.19396,-0.580097,38.83
2.202713,-0.898734,0.759878,1.19396,-0.580097,64.97
-0.388744,1.671355,0.759878,1.19396,-0.580097,42.31
-0.390691,0.948264,0.759878,1.19396,-0.580097,57.97
0.731575,2.270557,0.759878,1.19396,-0.580097,65.15
-0.501466,-0.435562,0.759878,1.19396,-0.580097,3.55
-0.496954,-0.34854,0.759878,1.19396,-0.580097,53.92
2.394801,-0.270597,0.759878,1.19396,-0.580097,62.35
-0.467225,-0.6235,0.759878,1.19396,-0.580097,4.68
-0.467402,-0.691324,0.759878,1.19396,-0.580097,29.6
0.067187,-0.736723,0.759878,1.19396,-0.580097,43.57
-0.54314,1.166942,0.759878,1.19396,-0.580097,35.47
-1.057556,-0.200914,0.759878,1.19396,-0.580097,49.74
-0.452184,-0.87062,0.759878,1.19396,-0.580097,5.69
-0.45006,-0.8896,0.759878,1.19396,-0.580097,65
2.202713,-0.898734,0.759878,1.19396,-0.580097,75.72
-0.388744,1.671355,0.759878,1.19396,-0.580097,77.93
-0.390691,0.948264,0.759878,1.19396,-0.580097,88.83
0.731575,2.270557,0.759878,1.19396,-0.580097,84.31
-0.501466,-0.435562,0.759878,1.19396,-0.580097,8.96
-0.496954,-0.34854,0.759878,1.19396,-0.580097,80.65
2.394801,-0.270597,0.759878,1.19396,-0.580097,92.21
-0.467225,-0.6235,0.759878,1.19396,-0.580097,2.89
-0.467402,-0.691324,0.759878,1.19396,-0.580097,11.66
0.067187,-0.736723,0.759878,1.19396,-0.580097,12.51
-0.545883,-0.327372,0.759878,1.19396,-0.580097,0.15
-0.54314,1.166942,0.759878,1.19396,-0.580097,10.42
-1.057556,-0.200914,0.759878,1.19396,-0.580097,15.44
-0.452184,-0.87062,0.759878,1.19396,-0.580097,1.03
-0.45006,-0.8896,0.759878,1.19396,-0.580097,15.71
2.202713,-0.898734,0.759878,1.19396,-0.580097,11.23
-0.388744,1.671355,0.759878,1.19396,-0.580097,13.2
-0.390691,0.948264,0.759878,1.19396,-0.580097,14.47
0.731575,2.270557,0.759878,1.19396,-0.580097,13.88
-0.501466,-0.435562,0.759878,1.19396,-0.580097,6.97
-0.496954,-0.34854,0.759878,1.19396,-0.580097,15.41
2.394801,-0.270597,0.759878,1.19396,-0.580097,14.86
-0.467402,-0.691324,0.759878,1.19396,-0.580097,4.22
0.067187,-0.736723,0.759878,1.19396,-0.580097,11.98
-0.54314,1.166942,0.759878,1.19396,-0.580097,3.38
-1.057556,-0.200914,0.759878,1.19396,-0.580097,15.31
-0.452184,-0.87062,0.759878,1.19396,-0.580097,3.55
-0.45006,-0.8896,0.759878,1.19396,-0.580097,7.71
2.202713,-0.898734,0.759878,1.19396,-0.580097,41.94
-0.388744,1.671355,0.759878,1.19396,-0.580097,9.61
-0.390691,0.948264,0.759878,1.19396,-0.580097,15.35
0.731575,2.270557,0.759878,1.19396,-0.580097,43.17
-0.496954,-0.34854,0.759878,1.19396,-0.580097,11.62
2.394801,-0.270597,0.759878,1.19396,-0.580097,12.25
-0.467225,-0.6235,0.759878,1.19396,-0.580097,0.41
-0.467402,-0.691324,0.759878,1.19396,-0.580097,9.51
0.067187,-0.736723,0.759878,1.19396,-0.580097,32.15
-0.54314,1.166942,0.759878,1.19396,-0.580097,7.28
-1.057556,-0.200914,0.759878,1.19396,-0.580097,35.34
-0.452184,-0.87062,0.759878,1.19396,-0.580097,3.21
-0.45006,-0.8896,0.759878,1.19396,-0.580097,16.32
2.202713,-0.898734,0.759878,1.19396,-0.580097,73.16
-0.388744,1.671355,0.759878,1.19396,-0.580097,21.81
-0.390691,0.948264,0.759878,1.19396,-0.580097,48.23
0.731575,2.270557,0.759878,1.19396,-0.580097,78.79
-0.496954,-0.34854,0.759878,1.19396,-0.580097,12.9
2.394801,-0.270597,0.759878,1.19396,-0.580097,26.68
-0.467225,-0.6235,0.759878,1.19396,-0.580097,8.17
-0.467402,-0.691324,0.759878,1.19396,-0.580097,19.65
0.067187,-0.736723,0.759878,1.19396,-0.580097,39.14
-0.54314,1.166942,0.759878,1.19396,-0.580097,47.81
-1.057556,-0.200914,0.759878,1.19396,-0.580097,48.36
-0.452184,-0.87062,0.759878,1.19396,-0.580097,1.37
-0.45006,-0.8896,0.759878,1.19396,-0.580097,67.28
2.202713,-0.898734,0.759878,1.19396,-0.580097,74.24
-0.388744,1.671355,0.759878,1.19396,-0.580097,73.54
-0.390691,0.948264,0.759878,1.19396,-0.580097,79.66
0.731575,2.270557,0.759878,1.19396,-0.580097,84.59
-0.501466,-0.435562,0.759878,1.19396,-0.580097,8.99
-0.496954,-0.34854,0.759878,1.19396,-0.580097,48.48
2.394801,-0.270597,0.759878,1.19396,-0.580097,70.15
-0.467225,-0.6235,0.759878,1.19396,-0.580097,16.07
-0.467402,-0.691324,0.759878,1.19396,-0.580097,33.42
0.067187,-0.736723,0.759878,1.19396,-0.580097,36.38
-0.545883,-0.327372,0.759878,1.19396,-0.580097,0.36
-0.54314,1.166942,0.759878,1.19396,-0.580097,38.5
-1.057556,-0.200914,0.759878,1.19396,-0.580097,40.48
-0.452184,-0.87062,0.759878,1.19396,-0.580097,5.09
-0.45006,-0.8896,0.759878,1.19396,-0.580097,59.17
2.202713,-0.898734,0.759878,1.19396,-0.580097,65.2
-0.388744,1.671355,0.759878,1.19396,-0.580097,57.83
-0.390691,0.948264,0.759878,1.19396,-0.580097,62.54
0.731575,2.270557,0.759878,1.19396,-0.580097,65.59
-0.501466,-0.435562,0.759878,1.19396,-0.580097,21.24
-0.496954,-0.34854,0.759878,1.19396,-0.580097,61.28
2.394801,-0.270597,0.759878,1.19396,-0.580097,63.81
-0.467225,-0.6235,0.759878,1.19396,-0.580097,14.24
-0.467402,-0.691324,0.759878,1.19396,-0.580097,33.57
0.067187,-0.736723,0.759878,1.19396,-0.580097,45.52
-0.545883,-0.327372,0.759878,1.19396,-0.580097,0.49
-0.54314,1.166942,0.759878,1.19396,-0.580097,52.14
-1.057556,-0.200914,0.759878,1.19396,-0.580097,49.57
-0.452184,-0.87062,0.759878,1.19396,-0.580097,7.18
-0.45006,-0.8896,0.759878,1.19396,-0.580097,75.04
2.202713,-0.898734,0.759878,1.19396,-0.580097,79.77
-0.388744,1.671355,0.759878,1.19396,-0.580097,79.08
-0.390691,0.948264,0.759878,1.19396,-0.580097,86.79
0.731575,2.270557,0.759878,1.19396,-0.580097,89.32
-0.501466,-0.435562,0.759878,1.19396,-0.580097,21
-0.496954,-0.34854,0.759878,1.19396,-0.580097,86.07
2.394801,-0.270597,0.759878,1.19396,-0.580097,93.59
-0.467225,-0.6235,0.759878,1.19396,-0.580097,6.95
-0.467402,-0.691324,0.759878,1.19396,-0.580097,8.37
0.067187,-0.736723,0.759878,1.19396,-0.580097,10.76
-0.545883,-0.327372,0.759878,1.19396,-0.580097,0.53
-0.54314,1.166942,0.759878,1.19396,-0.580097,9.49
-1.057556,-0.200914,0.759878,1.19396,-0.580097,12.42
-0.452184,-0.87062,0.759878,1.19396,-0.580097,3.26
-0.45006,-0.8896,0.759878,1.19396,-0.580097,15.67
2.202713,-0.898734,0.759878,1.19396,-0.580097,16.98
-0.388744,1.671355,0.759878,1.19396,-0.580097,16.32
-0.390691,0.948264,0.759878,1.19396,-0.580097,19.93
0.731575,2.270557,0.759878,1.19396,-0.580097,24.67
-0.501466,-0.435562,0.759878,1.19396,-0.580097,7.37
-0.496954,-0.34854,0.759878,1.19396,-0.580097,10.89
2.394801,-0.270597,0.759878,1.19396,-0.580097,13.18
-0.467225,-0.6235,0.759878,1.19396,-0.580097,0.87
-0.467402,-0.691324,0.759878,1.19396,-0.580097,10.2
0.067187,-0.736723,0.759878,1.19396,-0.580097,28.77
-0.54314,1.166942,0.759878,1.19396,-0.580097,4.73
-1.057556,-0.200914,0.759878,1.19396,-0.580097,35.24
-0.452184,-0.87062,0.759878,1.19396,-0.580097,4.1
-0.45006,-0.8896,0.759878,1.19396,-0.580097,10.37
2.202713,-0.898734,0.759878,1.19396,-0.580097,56.22
-0.388744,1.671355,0.759878,1.19396,-0.580097,13.58
-0.390691,0.948264,0.759878,1.19396,-0.580097,24.96
0.731575,2.270557,0.759878,1.19396,-0.580097,49.78
-0.496954,-0.34854,0.759878,1.19396,-0.580097,26.2
2.394801,-0.270597,0.759878,1.19396,-0.580097,40.57
-0.467225,-0.6235,0.759878,1.19396,-0.580097,7.39
-0.467402,-0.691324,0.759878,1.19396,-0.580097,22.35
0.067187,-0.736723,0.759878,1.19396,-0.580097,47.06
-0.545883,-0.327372,0.759878,1.19396,-0.580097,0.99
-0.54314,1.166942,0.759878,1.19396,-0.580097,17.56
-1.057556,-0.200914,0.759878,1.19396,-0.580097,43.58
-0.452184,-0.87062,0.759878,1.19396,-0.580097,12.48
-0.45006,-0.8896,0.759878,1.19396,-0.580097,32.02
2.202713,-0.898734,0.759878,1.19396,-0.580097,72.71
-0.388744,1.671355,0.759878,1.19396,-0.580097,36.06
-0.390691,0.948264,0.759878,1.19396,-0.580097,46.17
0.731575,2.270557,0.759878,1.19396,-0.580097,87.75
-0.501466,-0.435562,0.759878,1.19396,-0.580097,24.93
-0.496954,-0.34854,0.759878,1.19396,-0.580097,45.53
2.394801,-0.270597,0.759878,1.19396,-0.580097,70.19
-0.467225,-0.6235,0.897563,0.066217,-0.58353,1.92
-0.467402,-0.691324,0.897563,0.066217,-0.58353,2.93
0.067187,-0.736723,0.897563,0.066217,-0.58353,3.45
-0.54314,1.166942,0.897563,0.066217,-0.58353,7.83
-1.057556,-0.200914,0.897563,0.066217,-0.58353,11.25
-0.452184,-0.87062,0.897563,0.066217,-0.58353,0.63
-0.45006,-0.8896,0.897563,0.066217,-0.58353,12.3
2.202713,-0.898734,0.897563,0.066217,-0.58353,17.3
-0.388744,1.671355,0.897563,0.066217,-0.58353,17.09
-0.390691,0.948264,0.897563,0.066217,-0.58353,21.76
0.731575,2.270557,0.897563,0.066217,-0.58353,27.06
-0.501466,-0.435562,0.897563,0.066217,-0.58353,2.03
-0.496954,-0.34854,0.897563,0.066217,-0.58353,3.68
2.394801,-0.270597,0.897563,0.066217,-0.58353,5.4
-0.467225,-0.6235,0.897563,0.066217,-0.58353,3.4
-0.467402,-0.691324,0.897563,0.066217,-0.58353,24.03
0.067187,-0.736723,0.897563,0.066217,-0.58353,37.05
-0.54314,1.166942,0.897563,0.066217,-0.58353,20.37
-1.057556,-0.200914,0.897563,0.066217,-0.58353,37.14
-0.452184,-0.87062,0.897563,0.066217,-0.58353,0.38
-0.45006,-0.8896,0.897563,0.066217,-0.58353,34.22
2.202713,-0.898734,0.897563,0.066217,-0.58353,60.33
-0.388744,1.671355,0.897563,0.066217,-0.58353,28.42
-0.390691,0.948264,0.897563,0.066217,-0.58353,37.46
0.731575,2.270557,0.897563,0.066217,-0.58353,46.34
-0.501466,-0.435562,0.897563,0.066217,-0.58353,3.06
-0.496954,-0.34854,0.897563,0.066217,-0.58353,43.81
2.394801,-0.270597,0.897563,0.066217,-0.58353,54.92
-0.467225,-0.6235,0.897563,0.066217,-0.58353,7.26
-0.467402,-0.691324,0.897563,0.066217,-0.58353,29.47
0.067187,-0.736723,0.897563,0.066217,-0.58353,47.12
-0.545883,-0.327372,0.897563,0.066217,-0.58353,0.38
-0.54314,1.166942,0.897563,0.066217,-0.58353,42.91
-1.057556,-0.200914,0.897563,0.066217,-0.58353,50.1
-0.452184,-0.87062,0.897563,0.066217,-0.58353,1.38
-0.45006,-0.8896,0.897563,0.066217,-0.58353,66.71
2.202713,-0.898734,0.897563,0.066217,-0.58353,76.23
-0.388744,1.671355,0.897563,0.066217,-0.58353,70.05
-0.390691,0.948264,0.897563,0.066217,-0.58353,82.57
0.731575,2.270557,0.897563,0.066217,-0.58353,90.32
-0.501466,-0.435562,0.897563,0.066217,-0.58353,11.31
-0.496954,-0.34854,0.897563,0.066217,-0.58353,79.69
2.394801,-0.270597,0.897563,0.066217,-0.58353,91.7
-0.467225,-0.6235,0.897563,0.066217,-0.58353,1.07
-0.467402,-0.691324,0.897563,0.066217,-0.58353,5.11
0.067187,-0.736723,0.897563,0.066217,-0.58353,3.28
-0.54314,1.166942,0.897563,0.066217,-0.58353,3.3
-1.057556,-0.200914,0.897563,0.066217,-0.58353,11.01
-0.452184,-0.87062,0.897563,0.066217,-0.58353,0.84
-0.45006,-0.8896,0.897563,0.066217,-0.58353,7.24
2.202713,-0.898734,0.897563,0.066217,-0.58353,7.96
-0.388744,1.671355,0.897563,0.066217,-0.58353,5.43
-0.390691,0.948264,0.897563,0.066217,-0.58353,4.95
0.731575,2.270557,0.897563,0.066217,-0.58353,6.24
-0.501466,-0.435562,0.897563,0.066217,-0.58353,0.75
-0.496954,-0.34854,0.897563,0.066217,-0.58353,5.82
2.394801,-0.270597,0.897563,0.066217,-0.58353,6.21
-0.467402,-0.691324,0.897563,0.066217,-0.58353,3.16
0.067187,-0.736723,0.897563,0.066217,-0.58353,8.1
-0.54314,1.166942,0.897563,0.066217,-0.58353,2
-1.057556,-0.200914,0.897563,0.066217,-0.58353,6.89
-0.45006,-0.8896,0.897563,0.066217,-0.58353,4.68
2.202713,-0.898734,0.897563,0.066217,-0.58353,16.34
-0.388744,1.671355,0.897563,0.066217,-0.58353,3.55
-0.390691,0.948264,0.897563,0.066217,-0.58353,7.47
0.731575,2.270557,0.897563,0.066217,-0.58353,15.1
-0.496954,-0.34854,0.897563,0.066217,-0.58353,6.28
2.394801,-0.270597,0.897563,0.066217,-0.58353,6.7
-0.467225,-0.6235,0.897563,0.066217,-0.58353,0.3
-0.467402,-0.691324,0.897563,0.066217,-0.58353,6.95
0.067187,-0.736723,0.897563,0.066217,-0.58353,39.57
-0.54314,1.166942,0.897563,0.066217,-0.58353,4.99
-1.057556,-0.200914,0.897563,0.066217,-0.58353,39.28
-0.45006,-0.8896,0.897563,0.066217,-0.58353,10.47
2.202713,-0.898734,0.897563,0.066217,-0.58353,70.27
-0.388744,1.671355,0.897563,0.066217,-0.58353,13.56
-0.390691,0.948264,0.897563,0.066217,-0.58353,36.36
0.731575,2.270557,0.897563,0.066217,-0.58353,79.02
-0.496954,-0.34854,0.897563,0.066217,-0.58353,14.39
2.394801,-0.270597,0.897563,0.066217,-0.58353,47.31
-0.467225,-0.6235,0.897563,0.066217,-0.58353,1.83
-0.467402,-0.691324,0.897563,0.066217,-0.58353,9.03
0.067187,-0.736723,0.897563,0.066217,-0.58353,31.75
-0.54314,1.166942,0.897563,0.066217,-0.58353,45.98
-1.057556,-0.200914,0.897563,0.066217,-0.58353,46.94
-0.452184,-0.87062,0.897563,0.066217,-0.58353,0.67
-0.45006,-0.8896,0.897563,0.066217,-0.58353,61.8
2.202713,-0.898734,0.897563,0.066217,-0.58353,68.33
-0.388744,1.671355,0.897563,0.066217,-0.58353,70.41
-0.390691,0.948264,0.897563,0.066217,-0.58353,77.63
0.731575,2.270557,0.897563,0.066217,-0.58353,79.77
-0.501466,-0.435562,0.897563,0.066217,-0.58353,1.78
-0.496954,-0.34854,0.897563,0.066217,-0.58353,31.5
2.394801,-0.270597,0.897563,0.066217,-0.58353,70.32
-0.467225,-0.6235,0.897563,0.066217,-0.58353,9.55
-0.467402,-0.691324,0.897563,0.066217,-0.58353,33.31
0.067187,-0.736723,0.897563,0.066217,-0.58353,34.84
-0.545883,-0.327372,0.897563,0.066217,-0.58353,0.32
-0.54314,1.166942,0.897563,0.066217,-0.58353,31.39
-1.057556,-0.200914,0.897563,0.066217,-0.58353,35.26
-0.452184,-0.87062,0.897563,0.066217,-0.58353,1.28
-0.45006,-0.8896,0.897563,0.066217,-0.58353,50.42
2.202713,-0.898734,0.897563,0.066217,-0.58353,57.65
-0.388744,1.671355,0.897563,0.066217,-0.58353,33.1
-0.390691,0.948264,0.897563,0.066217,-0.58353,40.91
0.731575,2.270557,0.897563,0.066217,-0.58353,46.39
-0.501466,-0.435562,0.897563,0.066217,-0.58353,13.32
-0.496954,-0.34854,0.897563,0.066217,-0.58353,53.12
2.394801,-0.270597,0.897563,0.066217,-0.58353,57.26
-0.467225,-0.6235,0.897563,0.066217,-0.58353,10.68
-0.467402,-0.691324,0.897563,0.066217,-0.58353,33.95
0.067187,-0.736723,0.897563,0.066217,-0.58353,47.09
-0.545883,-0.327372,0.897563,0.066217,-0.58353,0.49
-0.54314,1.166942,0.897563,0.066217,-0.58353,48.42
-1.057556,-0.200914,0.897563,0.066217,-0.58353,50.21
-0.452184,-0.87062,0.897563,0.066217,-0.58353,1.54
-0.45006,-0.8896,0.897563,0.066217,-0.58353,74.4
2.202713,-0.898734,0.897563,0.066217,-0.58353,76.99
-0.388744,1.671355,0.897563,0.066217,-0.58353,75.55
-0.390691,0.948264,0.897563,0.066217,-0.58353,87.36
0.731575,2.270557,0.897563,0.066217,-0.58353,86.76
-0.501466,-0.435562,0.897563,0.066217,-0.58353,11.84
-0.496954,-0.34854,0.897563,0.066217,-0.58353,83.8
2.394801,-0.270597,0.897563,0.066217,-0.58353,92.13
-0.467225,-0.6235,0.897563,0.066217,-0.58353,3.45
-0.467402,-0.691324,0.897563,0.066217,-0.58353,3.93
0.067187,-0.736723,0.897563,0.066217,-0.58353,5.42
-0.54314,1.166942,0.897563,0.066217,-0.58353,4.78
-1.057556,-0.200914,0.897563,0.066217,-0.58353,8.07
-0.452184,-0.87062,0.897563,0.066217,-0.58353,0.53
-0.45006,-0.8896,0.897563,0.066217,-0.58353,9.75
2.202713,-0.898734,0.897563,0.066217,-0.58353,14.44
-0.388744,1.671355,0.897563,0.066217,-0.58353,8.59
-0.390691,0.948264,0.897563,0.066217,-0.58353,11.06
0.731575,2.270557,0.897563,0.066217,-0.58353,15.42
-0.501466,-0.435562,0.897563,0.066217,-0.58353,2.24
-0.496954,-0.34854,0.897563,0.066217,-0.58353,8.86
2.394801,-0.270597,0.897563,0.066217,-0.58353,10.83
-0.467225,-0.6235,0.897563,0.066217,-0.58353,0.43
-0.467402,-0.691324,0.897563,0.066217,-0.58353,4.47
0.067187,-0.736723,0.897563,0.066217,-0.58353,18.54
-0.54314,1.166942,0.897563,0.066217,-0.58353,3.05
-1.057556,-0.200914,0.897563,0.066217,-0.58353,24.02
-0.45006,-0.8896,0.897563,0.066217,-0.58353,5.61
2.202713,-0.898734,0.897563,0.066217,-0.58353,39.24
-0.388744,1.671355,0.897563,0.066217,-0.58353,3.75
-0.390691,0.948264,0.897563,0.066217,-0.58353,6.7
0.731575,2.270557,0.897563,0.066217,-0.58353,17.35
-0.496954,-0.34854,0.897563,0.066217,-0.58353,12.57
2.394801,-0.270597,0.897563,0.066217,-0.58353,29.3
-0.467225,-0.6235,0.897563,0.066217,-0.58353,6.92
-0.467402,-0.691324,0.897563,0.066217,-0.58353,19.6
0.067187,-0.736723,0.897563,0.066217,-0.58353,43.94
-0.545883,-0.327372,0.897563,0.066217,-0.58353,1.06
-0.54314,1.166942,0.897563,0.066217,-0.58353,17.85
-1.057556,-0.200914,0.897563,0.066217,-0.58353,39.01
-0.452184,-0.87062,0.897563,0.066217,-0.58353,2.37
-0.45006,-0.8896,0.897563,0.066217,-0.58353,29.36
2.202713,-0.898734,0.897563,0.066217,-0.58353,68.19
-0.388744,1.671355,0.897563,0.066217,-0.58353,29.36
-0.390691,0.948264,0.897563,0.066217,-0.58353,35.65
0.731575,2.270557,0.897563,0.066217,-0.58353,77.55
-0.501466,-0.435562,0.897563,0.066217,-0.58353,7.73
-0.496954,-0.34854,0.897563,0.066217,-0.58353,36.03
2.394801,-0.270597,0.897563,0.066217,-0.58353,63.99
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,0.3
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,17.36
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,27.47
0.067187,-0.736723,-0.005036,-1.591601,1.756769,34.9
-0.545883,-0.327372,-0.005036,-1.591601,1.756769,0.43
-0.54314,1.166942,-0.005036,-1.591601,1.756769,9.91
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,21.8
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,2.87
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,34.68
2.202713,-0.898734,-0.005036,-1.591601,1.756769,42.18
-0.388744,1.671355,-0.005036,-1.591601,1.756769,26.15
-0.390691,0.948264,-0.005036,-1.591601,1.756769,49.4
0.731575,2.270557,-0.005036,-1.591601,1.756769,40.97
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,11.67
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,26.56
