aryl_halide_.C3_NMR_shift,aryl_halide_.C2_NMR_shift,additive_.N1_electrostatic_charge,ligand_.H9_NMR_shift,ligand_.H3_NMR_shift,additive_surface_area,additive_dipole_moment,ligand_.H11_electrostatic_charge,aryl_halide_molecular_volume,ligand_V3_frequency,ligand_.H4_NMR_shift,base_hardness,base_dipole_moment,additive_.C5_electrostatic_charge,additive_.C4_electrostatic_charge,ligand_.C11_electrostatic_charge,ligand_.C10_NMR_shift,aryl_halide_.C1_NMR_shift,additive_ovality,additive_.O1_electrostatic_charge,additive_.C3_electrostatic_charge,ligand_V6_frequency,ligand_.C13_electrostatic_charge,base_surface_area,aryl_halide_ovality,aryl_halide_hardness,aryl_halide_V2_frequency,aryl_halide_V1_frequency,additive_electronegativity,ligand_V10_intensity,ligand_.H9_electrostatic_charge,ligand_.C6_NMR_shift,base_.N1_electrostatic_charge,aryl_halide_.H3_electrostatic_charge,aryl_halide_.C3_electrostatic_charge,additive_V1_intensity,ligand_.P1_electrostatic_charge,ligand_.H11_NMR_shift,ligand_.C8_electrostatic_charge,ligand_.C17_electrostatic_charge,ligand_.C17_NMR_shift,base_electronegativity,aryl_halide_V3_frequency,aryl_halide_.H2_NMR_shift,ligand_dipole_moment,ligand_V8_intensity,ligand_V6_intensity,ligand_V5_frequency,ligand_V3_intensity,ligand_.C7_NMR_shift,ligand_.C5_electrostatic_charge,ligand_.C1_NMR_shift,ligand_.C12_electrostatic_charge,aryl_halide_V2_intensity,ligand_V4_intensity,ligand_.C3_NMR_shift,ligand_.C2_electrostatic_charge,ligand_.C1_electrostatic_charge,ligand_.C16_electrostatic_charge,ligand_.C14_electrostatic_charge,ligand_.C14_NMR_shift,ligand_.C13_NMR_shift,ligand_.C11_NMR_shift,base_E_HOMO,aryl_halide_V1_intensity,yield
-0.501466,0.378334,0.315726,-0.457682,-0.978778,-0.168151,-1.16819,0.967334,-1.429649,-1.01185,-0.976717,-0.718434,-1.145639,-0.884518,-0.020614,-1.664873,-0.769,0.557348,-0.467664,0.170946,0.1969,-0.991065,-0.279217,-0.413591,-1.426589,-0.265452,-0.605928,-0.30727,-0.211027,-0.580097,-0.257966,-1.012481,-0.901301,0.602228,-0.782683,-0.997414,0.716359,0.467447,0.785907,-0.389136,0.456348,1.403618,-0.282365,-0.719073,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.514799,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,-1.257498,1.846051,40.48
-0.496954,0.434656,0.315726,-0.457682,-0.978778,-0.168151,-1.16819,0.967334,-1.201654,-1.01185,-0.976717,-0.718434,-1.145639,-0.884518,-0.020614,-1.664873,-0.769,0.555311,-0.467664,0.170946,0.1969,-0.991065,-0.279217,-0.413591,-1.205007,-0.265452,-0.647841,-0.311306,-0.211027,-0.580097,-0.257966,-1.012481,-0.901301,0.654244,-0.92936,-0.997414,0.716359,0.467447,0.785907,-0.389136,0.456348,1.403618,-0.559904,-0.718146,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.51821,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,-1.257498,1.768157,78.37
-0.467225,0.28035,0.315726,-0.457682,-0.978778,-0.168151,-1.16819,0.967334,0.507799,-1.01185,-0.976717,1.391542,-0.15966,-0.884518,-0.020614,-1.664873,-0.769,0.570986,-0.467664,0.170946,0.1969,-0.991065,-0.279217,-0.949447,0.634119,-0.265452,0.293298,-0.242168,-0.211027,-0.580097,-0.257966,-1.012481,1.374737,0.082068,0.248132,-0.997414,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.457047,0.794127,-0.71963,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.414821,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,0.042292,-0.421392,23.89
-0.467402,0.336673,0.315726,-0.457682,-0.978778,-0.168151,-1.16819,0.967334,0.735289,-1.01185,-0.976717,1.391542,-0.15966,-0.884518,-0.020614,-1.664873,-0.769,0.568563,-0.467664,0.170946,0.1969,-0.991065,-0.279217,-0.949447,0.833543,-0.265452,0.254299,-0.24992,-0.211027,-0.580097,-0.257966,-1.012481,1.374737,0.238116,-0.033,-0.997414,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.457047,0.522362,-0.718703,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.438797,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,0.042292,-0.375834,46.8
0.067187,0.080986,0.315726,-0.457682,-0.978778,-0.168151,-1.16819,0.967334,1.082324,-1.01185,-0.976717,1.391542,-0.15966,-0.884518,-0.020614,-1.664873,-0.769,0.33689,-0.467664,0.170946,0.1969,-0.991065,-0.279217,-0.949447,1.055124,-0.280068,0.209824,-0.260124,-0.211027,-0.580097,-0.257966,-1.012481,1.374737,0.264124,-0.122636,-0.997414,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.457047,-0.191327,1.572531,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.46231,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,0.042292,-0.382903,46.14
-0.545883,0.291794,0.315726,-0.457682,-0.978778,-0.168151,-1.16819,0.967334,0.260132,-1.01185,-0.976717,1.391542,-0.15966,-0.884518,-0.020614,-1.664873,-0.769,0.539816,-0.467664,0.170946,0.1969,-0.991065,-0.279217,-0.949447,0.279589,-0.280068,0.286935,-0.364317,-0.211027,-0.580097,-0.257966,-1.012481,1.374737,1.122389,-0.774534,-0.997414,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.457047,0.48661,-0.720804,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,1.281066,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,0.042292,-0.790703,0.81
-0.54314,0.345971,0.315726,-0.457682,-0.978778,-0.168151,-1.16819,0.967334,0.487118,-1.01185,-0.976717,1.391542,-0.15966,-0.884518,-0.020614,-1.664873,-0.769,0.534041,-0.467664,0.170946,0.1969,-0.991065,-0.279217,-0.949447,0.479012,3.695556,3.314976,3.690313,-0.211027,-0.580097,-0.257966,-1.012481,1.374737,0.862309,-0.729716,-0.997414,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.457047,3.134349,-0.719877,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,2.602441,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,0.042292,0.815621,34.83
-1.057556,-1.624068,0.315726,-0.457682,-0.978778,-0.168151,-1.16819,0.967334,0.833649,-1.01185,-0.976717,1.391542,-0.15966,-0.884518,-0.020614,-1.664873,-0.769,-1.402122,-0.467664,0.170946,0.1969,-0.991065,-0.279217,-0.949447,0.722752,-0.280068,0.206843,-0.383154,-0.211027,-0.580097,-0.257966,-1.012481,1.374737,1.330453,-1.198269,-0.997414,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.457047,-0.479186,1.42066,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,2.043338,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,0.042292,-0.784288,44.26
-0.452184,0.27445,0.315726,-0.457682,-0.978778,-0.168151,-1.16819,0.967334,0.748404,-1.01185,-0.976717,1.391542,-0.15966,-0.884518,-0.020614,-1.664873,-0.769,0.556549,-0.467664,0.170946,0.1969,-0.991065,-0.279217,-0.949447,0.811385,-0.265452,0.416006,-0.25727,-0.211027,-0.580097,-0.257966,-1.012481,1.374737,-0.282045,0.239983,-0.997414,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.457047,0.170985,-0.720681,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.519403,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,0.042292,-0.477554,9.03
-0.45006,0.331488,0.315726,-0.457682,-0.978778,-0.168151,-1.16819,0.967334,0.976398,-1.01185,-0.976717,1.391542,-0.15966,-0.884518,-0.020614,-1.664873,-0.769,0.553146,-0.467664,0.170946,0.1969,-0.991065,-0.279217,-0.949447,0.98865,-0.265452,-0.839555,-0.270149,-0.211027,-0.580097,-0.257966,-1.012481,1.374737,-0.178013,0.015893,-0.997414,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.457047,-0.137391,-0.719877,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.52086,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,0.042292,-0.459095,74.24
2.202713,0.306098,0.315726,-0.457682,-0.978778,-0.168151,-1.16819,0.967334,1.322929,-1.01185,-0.976717,1.391542,-0.15966,-0.884518,-0.020614,-1.664873,-0.769,-0.66387,-0.467664,0.170946,0.1969,-0.991065,-0.279217,-0.949447,1.232389,-0.280068,-0.847995,-0.279797,-0.211027,-0.580097,-0.257966,-1.012481,1.374737,-0.099988,-0.134859,-0.997414,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.457047,-0.906121,1.768844,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.521092,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,0.042292,-0.480173,78.11
-0.388744,0.208472,0.315726,-0.457682,-0.978778,-0.168151,-1.16819,0.967334,-1.431666,-1.01185,-0.976717,1.391542,-0.15966,-0.884518,-0.020614,-1.664873,-0.769,0.608885,-0.467664,0.170946,0.1969,-0.991065,-0.279217,-0.949447,-1.40443,-0.265452,-0.299728,-0.182975,-0.211027,-0.580097,-0.257966,-1.012481,1.374737,-1.53043,1.666011,-0.997414,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.457047,-0.002738,-0.72099,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.452077,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,0.042292,-0.795154,86.12
-0.390691,0.27749,0.315726,-0.457682,-0.978778,-0.168151,-1.16819,0.967334,-1.200645,-1.01185,-0.976717,1.391542,-0.15966,-0.884518,-0.020614,-1.664873,-0.769,0.615098,-0.467664,0.170946,0.1969,-0.991065,-0.279217,-0.949447,-1.160691,-0.265452,-0.374495,-0.200008,-0.211027,-0.580097,-0.257966,-1.012481,1.374737,-1.738495,1.706755,-0.997414,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.457047,-0.221181,-0.720186,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.370445,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,0.042292,-0.778135,87.96
0.731575,1.276634,0.315726,-0.457682,-0.978778,-0.168151,-1.16819,0.967334,-0.850079,-1.01185,-0.976717,1.391542,-0.15966,-0.884518,-0.020614,-1.664873,-0.769,-2.887677,-0.467664,0.170946,0.1969,-0.991065,-0.279217,-0.949447,-0.894793,-0.280068,-0.479017,-0.20189,-0.211027,-0.580097,-0.257966,-1.012481,1.374737,-1.894543,1.759722,-0.997414,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.457047,-0.914721,1.019317,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.241722,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,0.042292,-0.728911,92.35
-0.501466,0.378334,0.315726,-0.457682,-0.978778,-0.168151,-1.16819,0.967334,-1.429649,-1.01185,-0.976717,1.391542,-0.15966,-0.884518,-0.020614,-1.664873,-0.769,0.557348,-0.467664,0.170946,0.1969,-0.991065,-0.279217,-0.949447,-1.426589,-0.265452,-0.605928,-0.30727,-0.211027,-0.580097,-0.257966,-1.012481,1.374737,0.602228,-0.782683,-0.997414,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.457047,-0.282365,-0.719073,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.514799,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,0.042292,1.846051,42.38
-0.496954,0.434656,0.315726,-0.457682,-0.978778,-0.168151,-1.16819,0.967334,-1.201654,-1.01185,-0.976717,1.391542,-0.15966,-0.884518,-0.020614,-1.664873,-0.769,0.555311,-0.467664,0.170946,0.1969,-0.991065,-0.279217,-0.949447,-1.205007,-0.265452,-0.647841,-0.311306,-0.211027,-0.580097,-0.257966,-1.012481,1.374737,0.654244,-0.92936,-0.997414,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.457047,-0.559904,-0.718146,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.51821,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,0.042292,1.768157,89.59
2.394801,-3.000127,0.315726,-0.457682,-0.978778,-0.168151,-1.16819,0.967334,-0.854114,-1.01185,-0.976717,1.391542,-0.15966,-0.884518,-0.020614,-1.664873,-0.769,-0.645694,-0.467664,0.170946,0.1969,-0.991065,-0.279217,-0.949447,-0.939109,-0.265452,-0.716429,-0.310386,-0.211027,-0.580097,-0.257966,-1.012481,1.374737,1.070373,-1.308277,-0.997414,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.457047,-1.137711,0.892294,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.517714,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,0.042292,1.926564,88.35
-0.467225,0.28035,-1.021362,-0.457682,-0.978778,-1.41732,-0.867233,0.967334,0.507799,-1.01185,-0.976717,-0.718434,1.30054,-1.193654,-0.237095,-1.664873,-0.769,0.570986,-1.4906,0.300023,1.481646,-0.991065,-0.279217,1.386635,0.634119,-0.265452,0.293298,-0.242168,-0.211027,-0.580097,-0.257966,-1.012481,-0.519769,0.082068,0.248132,-0.492015,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.922213,0.794127,-0.71963,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.414821,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,1.203806,-0.421392,1.04
-0.467402,0.336673,-1.021362,-0.457682,-0.978778,-1.41732,-0.867233,0.967334,0.735289,-1.01185,-0.976717,-0.718434,1.30054,-1.193654,-0.237095,-1.664873,-0.769,0.568563,-1.4906,0.300023,1.481646,-0.991065,-0.279217,1.386635,0.833543,-0.265452,0.254299,-0.24992,-0.211027,-0.580097,-0.257966,-1.012481,-0.519769,0.238116,-0.033,-0.492015,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.922213,0.522362,-0.718703,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.438797,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,1.203806,-0.375834,23.78
0.067187,0.080986,-1.021362,-0.457682,-0.978778,-1.41732,-0.867233,0.967334,1.082324,-1.01185,-0.976717,-0.718434,1.30054,-1.193654,-0.237095,-1.664873,-0.769,0.33689,-1.4906,0.300023,1.481646,-0.991065,-0.279217,1.386635,1.055124,-0.280068,0.209824,-0.260124,-0.211027,-0.580097,-0.257966,-1.012481,-0.519769,0.264124,-0.122636,-0.492015,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.922213,-0.191327,1.572531,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.46231,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,1.203806,-0.382903,28.58
-0.54314,0.345971,-1.021362,-0.457682,-0.978778,-1.41732,-0.867233,0.967334,0.487118,-1.01185,-0.976717,-0.718434,1.30054,-1.193654,-0.237095,-1.664873,-0.769,0.534041,-1.4906,0.300023,1.481646,-0.991065,-0.279217,1.386635,0.479012,3.695556,3.314976,3.690313,-0.211027,-0.580097,-0.257966,-1.012481,-0.519769,0.862309,-0.729716,-0.492015,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.922213,3.134349,-0.719877,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,2.602441,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,1.203806,0.815621,44.73
-1.057556,-1.624068,-1.021362,-0.457682,-0.978778,-1.41732,-0.867233,0.967334,0.833649,-1.01185,-0.976717,-0.718434,1.30054,-1.193654,-0.237095,-1.664873,-0.769,-1.402122,-1.4906,0.300023,1.481646,-0.991065,-0.279217,1.386635,0.722752,-0.280068,0.206843,-0.383154,-0.211027,-0.580097,-0.257966,-1.012481,-0.519769,1.330453,-1.198269,-0.492015,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.922213,-0.479186,1.42066,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,2.043338,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,1.203806,-0.784288,37.41
-0.452184,0.27445,-1.021362,-0.457682,-0.978778,-1.41732,-0.867233,0.967334,0.748404,-1.01185,-0.976717,-0.718434,1.30054,-1.193654,-0.237095,-1.664873,-0.769,0.556549,-1.4906,0.300023,1.481646,-0.991065,-0.279217,1.386635,0.811385,-0.265452,0.416006,-0.25727,-0.211027,-0.580097,-0.257966,-1.012481,-0.519769,-0.282045,0.239983,-0.492015,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.922213,0.170985,-0.720681,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.519403,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,1.203806,-0.477554,7.26
-0.45006,0.331488,-1.021362,-0.457682,-0.978778,-1.41732,-0.867233,0.967334,0.976398,-1.01185,-0.976717,-0.718434,1.30054,-1.193654,-0.237095,-1.664873,-0.769,0.553146,-1.4906,0.300023,1.481646,-0.991065,-0.279217,1.386635,0.98865,-0.265452,-0.839555,-0.270149,-0.211027,-0.580097,-0.257966,-1.012481,-0.519769,-0.178013,0.015893,-0.492015,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.922213,-0.137391,-0.719877,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.52086,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,1.203806,-0.459095,68.29
2.202713,0.306098,-1.021362,-0.457682,-0.978778,-1.41732,-0.867233,0.967334,1.322929,-1.01185,-0.976717,-0.718434,1.30054,-1.193654,-0.237095,-1.664873,-0.769,-0.66387,-1.4906,0.300023,1.481646,-0.991065,-0.279217,1.386635,1.232389,-0.280068,-0.847995,-0.279797,-0.211027,-0.580097,-0.257966,-1.012481,-0.519769,-0.099988,-0.134859,-0.492015,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.922213,-0.906121,1.768844,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.521092,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,1.203806,-0.480173,71.55
-0.388744,0.208472,-1.021362,-0.457682,-0.978778,-1.41732,-0.867233,0.967334,-1.431666,-1.01185,-0.976717,-0.718434,1.30054,-1.193654,-0.237095,-1.664873,-0.769,0.608885,-1.4906,0.300023,1.481646,-0.991065,-0.279217,1.386635,-1.40443,-0.265452,-0.299728,-0.182975,-0.211027,-0.580097,-0.257966,-1.012481,-0.519769,-1.53043,1.666011,-0.492015,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.922213,-0.002738,-0.72099,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.452077,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,1.203806,-0.795154,69.08
-0.390691,0.27749,-1.021362,-0.457682,-0.978778,-1.41732,-0.867233,0.967334,-1.200645,-1.01185,-0.976717,-0.718434,1.30054,-1.193654,-0.237095,-1.664873,-0.769,0.615098,-1.4906,0.300023,1.481646,-0.991065,-0.279217,1.386635,-1.160691,-0.265452,-0.374495,-0.200008,-0.211027,-0.580097,-0.257966,-1.012481,-0.519769,-1.738495,1.706755,-0.492015,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.922213,-0.221181,-0.720186,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.370445,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,1.203806,-0.778135,88.31
0.731575,1.276634,-1.021362,-0.457682,-0.978778,-1.41732,-0.867233,0.967334,-0.850079,-1.01185,-0.976717,-0.718434,1.30054,-1.193654,-0.237095,-1.664873,-0.769,-2.887677,-1.4906,0.300023,1.481646,-0.991065,-0.279217,1.386635,-0.894793,-0.280068,-0.479017,-0.20189,-0.211027,-0.580097,-0.257966,-1.012481,-0.519769,-1.894543,1.759722,-0.492015,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.922213,-0.914721,1.019317,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.241722,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,1.203806,-0.728911,92.9
-0.501466,0.378334,-1.021362,-0.457682,-0.978778,-1.41732,-0.867233,0.967334,-1.429649,-1.01185,-0.976717,-0.718434,1.30054,-1.193654,-0.237095,-1.664873,-0.769,0.557348,-1.4906,0.300023,1.481646,-0.991065,-0.279217,1.386635,-1.426589,-0.265452,-0.605928,-0.30727,-0.211027,-0.580097,-0.257966,-1.012481,-0.519769,0.602228,-0.782683,-0.492015,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.922213,-0.282365,-0.719073,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.514799,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,1.203806,1.846051,1.69
-0.496954,0.434656,-1.021362,-0.457682,-0.978778,-1.41732,-0.867233,0.967334,-1.201654,-1.01185,-0.976717,-0.718434,1.30054,-1.193654,-0.237095,-1.664873,-0.769,0.555311,-1.4906,0.300023,1.481646,-0.991065,-0.279217,1.386635,-1.205007,-0.265452,-0.647841,-0.311306,-0.211027,-0.580097,-0.257966,-1.012481,-0.519769,0.654244,-0.92936,-0.492015,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.922213,-0.559904,-0.718146,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.51821,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,1.203806,1.768157,0.96
2.394801,-3.000127,-1.021362,-0.457682,-0.978778,-1.41732,-0.867233,0.967334,-0.854114,-1.01185,-0.976717,-0.718434,1.30054,-1.193654,-0.237095,-1.664873,-0.769,-0.645694,-1.4906,0.300023,1.481646,-0.991065,-0.279217,1.386635,-0.939109,-0.265452,-0.716429,-0.310386,-0.211027,-0.580097,-0.257966,-1.012481,-0.519769,1.070373,-1.308277,-0.492015,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.922213,-1.137711,0.892294,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.517714,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,1.203806,1.926564,0.6
-0.467225,0.28035,-1.021362,-0.457682,-0.978778,-1.41732,-0.867233,0.967334,0.507799,-1.01185,-0.976717,-0.718434,-1.145639,-1.193654,-0.237095,-1.664873,-0.769,0.570986,-1.4906,0.300023,1.481646,-0.991065,-0.279217,-0.413591,0.634119,-0.265452,0.293298,-0.242168,-0.211027,-0.580097,-0.257966,-1.012481,-0.901301,0.082068,0.248132,-0.492015,0.716359,0.467447,0.785907,-0.389136,0.456348,1.403618,0.794127,-0.71963,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.414821,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,-1.257498,-0.421392,13.5
-0.467402,0.336673,-1.021362,-0.457682,-0.978778,-1.41732,-0.867233,0.967334,0.735289,-1.01185,-0.976717,-0.718434,-1.145639,-1.193654,-0.237095,-1.664873,-0.769,0.568563,-1.4906,0.300023,1.481646,-0.991065,-0.279217,-0.413591,0.833543,-0.265452,0.254299,-0.24992,-0.211027,-0.580097,-0.257966,-1.012481,-0.901301,0.238116,-0.033,-0.492015,0.716359,0.467447,0.785907,-0.389136,0.456348,1.403618,0.522362,-0.718703,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.438797,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,-1.257498,-0.375834,48.5
0.067187,0.080986,-1.021362,-0.457682,-0.978778,-1.41732,-0.867233,0.967334,1.082324,-1.01185,-0.976717,-0.718434,-1.145639,-1.193654,-0.237095,-1.664873,-0.769,0.33689,-1.4906,0.300023,1.481646,-0.991065,-0.279217,-0.413591,1.055124,-0.280068,0.209824,-0.260124,-0.211027,-0.580097,-0.257966,-1.012481,-0.901301,0.264124,-0.122636,-0.492015,0.716359,0.467447,0.785907,-0.389136,0.456348,1.403618,-0.191327,1.572531,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.46231,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,-1.257498,-0.382903,50.86
-0.54314,0.345971,-1.021362,-0.457682,-0.978778,-1.41732,-0.867233,0.967334,0.487118,-1.01185,-0.976717,-0.718434,-1.145639,-1.193654,-0.237095,-1.664873,-0.769,0.534041,-1.4906,0.300023,1.481646,-0.991065,-0.279217,-0.413591,0.479012,3.695556,3.314976,3.690313,-0.211027,-0.580097,-0.257966,-1.012481,-0.901301,0.862309,-0.729716,-0.492015,0.716359,0.467447,0.785907,-0.389136,0.456348,1.403618,3.134349,-0.719877,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,2.602441,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,-1.257498,0.815621,47.58
